"accgrpid","userid1","branchname","uwritrname"
327726,"","",""
327727,"","",""
327728,"","",""
327729,"","",""
327730,"","",""
327731,"","",""
327732,"","",""
327733,"","",""
327734,"","",""
327735,"","",""
327736,"","",""
327737,"","",""
327738,"","",""
327739,"","",""
327740,"","",""
327741,"","",""
327742,"","",""
327743,"","",""
327744,"","",""
327745,"","",""
327746,"","",""
327747,"","",""
327748,"","",""
327749,"","",""
327750,"","",""
327751,"","",""
327752,"","",""
327753,"","",""
327754,"","",""
327755,"","",""
327756,"","",""
327757,"","",""
327758,"","",""
327759,"","",""
327760,"","",""
327761,"","",""
327762,"","",""
327763,"","",""
327764,"","",""
327765,"","",""
327766,"","",""
327767,"","",""
327768,"","",""
327769,"","",""
327770,"","",""
327771,"","",""
327772,"","",""
327773,"","",""
327774,"","",""
327775,"","",""
327776,"","",""
327777,"","",""
327778,"","",""
327779,"","",""
327780,"","",""
327781,"","",""
327782,"","",""
327783,"","",""
327784,"","",""
327785,"","",""
327786,"","",""
327787,"","",""
327788,"","",""
327789,"","",""
327790,"","",""
327791,"","",""
327792,"","",""
327793,"","",""
327794,"","",""
327795,"","",""
327796,"","",""
327797,"","",""
327798,"","",""
327799,"","",""
327800,"","",""
327801,"","",""
327802,"","",""
327803,"","",""
327804,"","",""
327805,"","",""
327806,"","",""
327807,"","",""
327808,"","",""
327809,"","",""
327810,"","",""
327811,"","",""
327812,"","",""
327813,"","",""
327814,"","",""
327815,"","",""
327816,"","",""
327817,"","",""
327818,"","",""
327819,"","",""
327820,"","",""
327821,"","",""
327822,"","",""
327823,"","",""
327824,"","",""
327825,"","",""
327826,"","",""
327827,"","",""
327828,"","",""
327829,"","",""
327830,"","",""
327831,"","",""
327832,"","",""
327833,"","",""
327834,"","",""
327835,"","",""
327836,"","",""
327837,"","",""
327838,"","",""
327839,"","",""
327840,"","",""
327841,"","",""
327842,"","",""
327843,"","",""
327844,"","",""
327845,"","",""
327846,"","",""
327847,"","",""
327848,"","",""
327849,"","",""
327850,"","",""
327851,"","",""
327852,"","",""
327853,"","",""
327854,"","",""
327855,"","",""
327856,"","",""
327857,"","",""
327858,"","",""
327859,"","",""
327860,"","",""
327861,"","",""
327862,"","",""
327863,"","",""
327864,"","",""
327865,"","",""
327866,"","",""
327867,"","",""
327868,"","",""
327869,"","",""
327870,"","",""
327871,"","",""
327872,"","",""
327873,"","",""
327874,"","",""
327875,"","",""
327876,"","",""
327877,"","",""
327878,"","",""
327879,"","",""
327880,"","",""
327881,"","",""
327882,"","",""
327883,"","",""
327884,"","",""
327885,"","",""
327886,"","",""
327887,"","",""
327888,"","",""
327889,"","",""
327890,"","",""
327891,"","",""
327892,"","",""
327893,"","",""
327894,"","",""
327895,"","",""
327896,"","",""
327897,"","",""
327898,"","",""
327899,"","",""
327900,"","",""
327901,"","",""
327902,"","",""
327903,"","",""
327904,"","",""
327905,"","",""
327906,"","",""
327907,"","",""
327908,"","",""
327909,"","",""
327910,"","",""
327911,"","",""
327912,"","",""
327913,"","",""
327914,"","",""
327915,"","",""
327916,"","",""
327917,"","",""
327918,"","",""
327919,"","",""
327920,"","",""
327921,"","",""
327922,"","",""
327923,"","",""
327924,"","",""
327925,"","",""
327926,"","",""
327927,"","",""
327928,"","",""
327929,"","",""
327930,"","",""
327931,"","",""
327932,"","",""
327933,"","",""
327934,"","",""
327935,"","",""
327936,"","",""
327937,"","",""
327938,"","",""
327939,"","",""
327940,"","",""
327941,"","",""
327942,"","",""
327943,"","",""
327944,"","",""
327945,"","",""
327946,"","",""
327947,"","",""
327948,"","",""
327949,"","",""
327950,"","",""
327951,"","",""
327952,"","",""
327953,"","",""
327954,"","",""
327955,"","",""
327956,"","",""
327957,"","",""
327958,"","",""
327959,"","",""
327960,"","",""
327961,"","",""
327962,"","",""
327963,"","",""
327964,"","",""
327965,"","",""
327966,"","",""
327967,"","",""
327968,"","",""
327969,"","",""
327970,"","",""
327971,"","",""
327972,"","",""
327973,"","",""
327974,"","",""
327975,"","",""
327976,"","",""
327977,"","",""
327978,"","",""
327979,"","",""
327980,"","",""
327981,"","",""
327982,"","",""
327983,"","",""
327984,"","",""
327985,"","",""
327986,"","",""
327987,"","",""
327988,"","",""
327989,"","",""
327990,"","",""
327991,"","",""
327992,"","",""
327993,"","",""
327994,"","",""
327995,"","",""
327996,"","",""
327997,"","",""
327998,"","",""
327999,"","",""
328000,"","",""
328001,"","",""
328002,"","",""
328003,"","",""
328004,"","",""
328005,"","",""
328006,"","",""
328007,"","",""
328008,"","",""
328009,"","",""
328010,"","",""
328011,"","",""
328012,"","",""
328013,"","",""
328014,"","",""
328015,"","",""
328016,"","",""
328017,"","",""
328018,"","",""
328019,"","",""
328020,"","",""
328021,"","",""
328022,"","",""
328023,"","",""
328024,"","",""
328025,"","",""
328026,"","",""
328027,"","",""
328028,"","",""
328029,"","",""
328030,"","",""
328031,"","",""
328032,"","",""
328033,"","",""
328034,"","",""
328035,"","",""
328036,"","",""
328037,"","",""
328038,"","",""
328039,"","",""
328040,"","",""
328041,"","",""
328042,"","",""
328043,"","",""
328044,"","",""
328045,"","",""
328046,"","",""
328047,"","",""
328048,"","",""
328049,"","",""
328050,"","",""
328051,"","",""
328052,"","",""
328053,"","",""
328054,"","",""
328055,"","",""
328056,"","",""
328057,"","",""
328058,"","",""
328059,"","",""
328060,"","",""
328061,"","",""
328062,"","",""
328063,"","",""
328064,"","",""
328065,"","",""
328066,"","",""
328067,"","",""
328068,"","",""
328069,"","",""
328070,"","",""
328071,"","",""
328072,"","",""
328073,"","",""
328074,"","",""
328075,"","",""
328076,"","",""
328077,"","",""
328078,"","",""
328079,"","",""
328080,"","",""
328081,"","",""
328082,"","",""
328083,"","",""
328084,"","",""
328085,"","",""
328086,"","",""
328087,"","",""
328088,"","",""
328089,"","",""
328090,"","",""
328091,"","",""
328092,"","",""
328093,"","",""
328094,"","",""
328095,"","",""
328096,"","",""
328097,"","",""
328098,"","",""
328099,"","",""
328100,"","",""
328101,"","",""
328102,"","",""
328103,"","",""
328104,"","",""
328105,"","",""
328106,"","",""
328107,"","",""
328108,"","",""
328109,"","",""
328110,"","",""
328111,"","",""
328112,"","",""
328113,"","",""
328114,"","",""
328115,"","",""
328116,"","",""
328117,"","",""
328118,"","",""
328119,"","",""
328120,"","",""
328121,"","",""
328122,"","",""
328123,"","",""
328124,"","",""
328125,"","",""
328126,"","",""
328127,"","",""
328128,"","",""
328129,"","",""
328130,"","",""
328131,"","",""
328132,"","",""
328133,"","",""
328134,"","",""
328135,"","",""
328136,"","",""
328137,"","",""
328138,"","",""
328139,"","",""
328140,"","",""
328141,"","",""
328142,"","",""
328143,"","",""
328144,"","",""
328145,"","",""
328146,"","",""
328147,"","",""
328148,"","",""
328149,"","",""
328150,"","",""
328151,"","",""
328152,"","",""
328153,"","",""
328154,"","",""
328155,"","",""
328156,"","",""
328157,"","",""
328158,"","",""
328159,"","",""
328160,"","",""
328161,"","",""
328162,"","",""
328163,"","",""
328164,"","",""
328165,"","",""
328166,"","",""
328167,"","",""
328168,"","",""
328169,"","",""
328170,"","",""
328171,"","",""
328172,"","",""
328173,"","",""
328174,"","",""
328175,"","",""
328176,"","",""
328177,"","",""
328178,"","",""
328179,"","",""
328180,"","",""
328181,"","",""
328182,"","",""
328183,"","",""
328184,"","",""
328185,"","",""
328186,"","",""
328187,"","",""
328188,"","",""
328189,"","",""
328190,"","",""
328191,"","",""
328192,"","",""
328193,"","",""
328194,"","",""
328195,"","",""
328196,"","",""
328197,"","",""
328198,"","",""
328199,"","",""
328200,"","",""
328201,"","",""
328202,"","",""
328203,"","",""
328204,"","",""
328205,"","",""
328206,"","",""
328207,"","",""
328208,"","",""
328209,"","",""
328210,"","",""
328211,"","",""
328212,"","",""
328213,"","",""
328214,"","",""
328215,"","",""
328216,"","",""
328217,"","",""
328218,"","",""
328219,"","",""
328220,"","",""
328221,"","",""
328222,"","",""
328223,"","",""
328224,"","",""
328225,"","",""
328226,"","",""
328227,"","",""
328228,"","",""
328229,"","",""
328230,"","",""
328231,"","",""
328232,"","",""
328233,"","",""
328234,"","",""
328235,"","",""
328236,"","",""
328237,"","",""
328238,"","",""
328239,"","",""
328240,"","",""
328241,"","",""
328242,"","",""
328243,"","",""
328244,"","",""
328245,"","",""
328246,"","",""
328247,"","",""
328248,"","",""
328249,"","",""
328250,"","",""
328251,"","",""
328252,"","",""
328253,"","",""
328254,"","",""
328255,"","",""
328256,"","",""
328257,"","",""
328258,"","",""
328259,"","",""
328260,"","",""
328261,"","",""
328262,"","",""
328263,"","",""
328264,"","",""
328265,"","",""
328266,"","",""
328267,"","",""
328268,"","",""
328269,"","",""
328270,"","",""
328271,"","",""
328272,"","",""
328273,"","",""
328274,"","",""
328275,"","",""
328276,"","",""
328277,"","",""
328278,"","",""
328279,"","",""
328280,"","",""
328281,"","",""
328282,"","",""
328283,"","",""
328284,"","",""
328285,"","",""
328286,"","",""
328287,"","",""
328288,"","",""
328289,"","",""
328290,"","",""
328291,"","",""
328292,"","",""
328293,"","",""
328294,"","",""
328295,"","",""
328296,"","",""
328297,"","",""
328298,"","",""
328299,"","",""
328300,"","",""
328301,"","",""
328302,"","",""
328303,"","",""
328304,"","",""
328305,"","",""
328306,"","",""
328307,"","",""
328308,"","",""
328309,"","",""
328310,"","",""
328311,"","",""
328312,"","",""
328313,"","",""
328314,"","",""
328315,"","",""
328316,"","",""
328317,"","",""
328318,"","",""
328319,"","",""
328320,"","",""
328321,"","",""
328322,"","",""
328323,"","",""
328324,"","",""
328325,"","",""
328326,"","",""
328327,"","",""
328328,"","",""
328329,"","",""
328330,"","",""
328331,"","",""
328332,"","",""
328333,"","",""
328334,"","",""
328335,"","",""
328336,"","",""
328337,"","",""
328338,"","",""
328339,"","",""
328340,"","",""
328341,"","",""
328342,"","",""
328343,"","",""
328344,"","",""
328345,"","",""
328346,"","",""
328347,"","",""
328348,"","",""
328349,"","",""
328350,"","",""
328351,"","",""
328352,"","",""
328353,"","",""
328354,"","",""
328355,"","",""
328356,"","",""
328357,"","",""
328358,"","",""
328359,"","",""
328360,"","",""
328361,"","",""
328362,"","",""
328363,"","",""
328364,"","",""
328365,"","",""
328366,"","",""
328367,"","",""
328368,"","",""
328369,"","",""
328370,"","",""
328371,"","",""
328372,"","",""
328373,"","",""
328374,"","",""
328375,"","",""
328376,"","",""
328377,"","",""
328378,"","",""
328379,"","",""
328380,"","",""
328381,"","",""
328382,"","",""
328383,"","",""
328384,"","",""
328385,"","",""
328386,"","",""
328387,"","",""
328388,"","",""
328389,"","",""
328390,"","",""
328391,"","",""
328392,"","",""
328393,"","",""
328394,"","",""
328395,"","",""
328396,"","",""
328397,"","",""
328398,"","",""
328399,"","",""
328400,"","",""
328401,"","",""
328402,"","",""
328403,"","",""
328404,"","",""
328405,"","",""
328406,"","",""
328407,"","",""
328408,"","",""
328409,"","",""
328410,"","",""
328411,"","",""
328412,"","",""
328413,"","",""
328414,"","",""
328415,"","",""
328416,"","",""
328417,"","",""
328418,"","",""
328419,"","",""
328420,"","",""
328421,"","",""
328422,"","",""
328423,"","",""
328424,"","",""
328425,"","",""
328426,"","",""
328427,"","",""
328428,"","",""
328429,"","",""
328430,"","",""
328431,"","",""
328432,"","",""
328433,"","",""
328434,"","",""
328435,"","",""
328436,"","",""
328437,"","",""
328438,"","",""
328439,"","",""
328440,"","",""
328441,"","",""
328442,"","",""
328443,"","",""
328444,"","",""
328445,"","",""
328446,"","",""
328447,"","",""
328448,"","",""
328449,"","",""
328450,"","",""
328451,"","",""
328452,"","",""
328453,"","",""
328454,"","",""
328455,"","",""
328456,"","",""
328457,"","",""
328458,"","",""
328459,"","",""
328460,"","",""
328461,"","",""
328462,"","",""
328463,"","",""
328464,"","",""
328465,"","",""
328466,"","",""
328467,"","",""
328468,"","",""
328469,"","",""
328470,"","",""
328471,"","",""
328472,"","",""
328473,"","",""
328474,"","",""
328475,"","",""
328476,"","",""
328477,"","",""
328478,"","",""
328479,"","",""
328480,"","",""
328481,"","",""
328482,"","",""
328483,"","",""
328484,"","",""
328485,"","",""
328486,"","",""
328487,"","",""
328488,"","",""
328489,"","",""
328490,"","",""
328491,"","",""
328492,"","",""
328493,"","",""
328494,"","",""
328495,"","",""
328496,"","",""
328497,"","",""
328498,"","",""
328499,"","",""
328500,"","",""
328501,"","",""
328502,"","",""
328503,"","",""
328504,"","",""
328505,"","",""
328506,"","",""
328507,"","",""
328508,"","",""
328509,"","",""
328510,"","",""
328511,"","",""
328512,"","",""
328513,"","",""
328514,"","",""
328515,"","",""
328516,"","",""
328517,"","",""
328518,"","",""
328519,"","",""
328520,"","",""
328521,"","",""
328522,"","",""
328523,"","",""
328524,"","",""
328525,"","",""
328526,"","",""
328527,"","",""
328528,"","",""
328529,"","",""
328530,"","",""
328531,"","",""
328532,"","",""
328533,"","",""
328534,"","",""
328535,"","",""
328536,"","",""
328537,"","",""
328538,"","",""
328539,"","",""
328540,"","",""
328541,"","",""
328542,"","",""
328543,"","",""
328544,"","",""
328545,"","",""
328546,"","",""
328547,"","",""
328548,"","",""
328549,"","",""
328550,"","",""
328551,"","",""
328552,"","",""
328553,"","",""
328554,"","",""
328555,"","",""
328556,"","",""
328557,"","",""
328558,"","",""
328559,"","",""
328560,"","",""
328561,"","",""
328562,"","",""
328563,"","",""
328564,"","",""
328565,"","",""
328566,"","",""
328567,"","",""
328568,"","",""
328569,"","",""
328570,"","",""
328571,"","",""
328572,"","",""
328573,"","",""
328574,"","",""
328575,"","",""
328576,"","",""
328577,"","",""
328578,"","",""
328579,"","",""
328580,"","",""
328581,"","",""
328582,"","",""
328583,"","",""
328584,"","",""
328585,"","",""
328586,"","",""
328587,"","",""
328588,"","",""
328589,"","",""
328590,"","",""
328591,"","",""
328592,"","",""
328593,"","",""
328594,"","",""
328595,"","",""
328596,"","",""
328597,"","",""
328598,"","",""
328599,"","",""
328600,"","",""
328601,"","",""
328602,"","",""
328603,"","",""
328604,"","",""
328605,"","",""
328606,"","",""
328607,"","",""
328608,"","",""
328609,"","",""
328610,"","",""
328611,"","",""
328612,"","",""
328613,"","",""
328614,"","",""
328615,"","",""
328616,"","",""
328617,"","",""
328618,"","",""
328619,"","",""
328620,"","",""
328621,"","",""
328622,"","",""
328623,"","",""
328624,"","",""
328625,"","",""
328626,"","",""
328627,"","",""
328628,"","",""
328629,"","",""
328630,"","",""
328631,"","",""
328632,"","",""
328633,"","",""
328634,"","",""
328635,"","",""
328636,"","",""
328637,"","",""
328638,"","",""
328639,"","",""
328640,"","",""
328641,"","",""
328642,"","",""
328643,"","",""
328644,"","",""
328645,"","",""
328646,"","",""
328647,"","",""
328648,"","",""
328649,"","",""
328650,"","",""
328651,"","",""
328652,"","",""
328653,"","",""
328654,"","",""
328655,"","",""
328656,"","",""
328657,"","",""
328658,"","",""
328659,"","",""
328660,"","",""
328661,"","",""
328662,"","",""
328663,"","",""
328664,"","",""
328665,"","",""
328666,"","",""
328667,"","",""
328668,"","",""
328669,"","",""
328670,"","",""
328671,"","",""
328672,"","",""
328673,"","",""
328674,"","",""
328675,"","",""
328676,"","",""
328677,"","",""
328678,"","",""
328679,"","",""
328680,"","",""
328681,"","",""
328682,"","",""
328683,"","",""
328684,"","",""
328685,"","",""
328686,"","",""
328687,"","",""
328688,"","",""
328689,"","",""
328690,"","",""
328691,"","",""
328692,"","",""
328693,"","",""
328694,"","",""
328695,"","",""
328696,"","",""
328697,"","",""
328698,"","",""
328699,"","",""
328700,"","",""
328701,"","",""
328702,"","",""
328703,"","",""
328704,"","",""
328705,"","",""
328706,"","",""
328707,"","",""
328708,"","",""
328709,"","",""
328710,"","",""
328711,"","",""
328712,"","",""
328713,"","",""
328714,"","",""
328715,"","",""
328716,"","",""
328717,"","",""
328718,"","",""
328719,"","",""
328720,"","",""
328721,"","",""
328722,"","",""
328723,"","",""
328724,"","",""
328725,"","",""
328726,"","",""
328727,"","",""
328728,"","",""
328729,"","",""
328730,"","",""
328731,"","",""
328732,"","",""
328733,"","",""
328734,"","",""
328735,"","",""
328736,"","",""
328737,"","",""
328738,"","",""
328739,"","",""
328740,"","",""
328741,"","",""
328742,"","",""
328743,"","",""
328744,"","",""
328745,"","",""
328746,"","",""
328747,"","",""
328748,"","",""
328749,"","",""
328750,"","",""
328751,"","",""
328752,"","",""
328753,"","",""
328754,"","",""
328755,"","",""
328756,"","",""
328757,"","",""
328758,"","",""
328759,"","",""
328760,"","",""
328761,"","",""
328762,"","",""
328763,"","",""
328764,"","",""
328765,"","",""
328766,"","",""
328767,"","",""
328768,"","",""
328769,"","",""
328770,"","",""
328771,"","",""
328772,"","",""
328773,"","",""
328774,"","",""
328775,"","",""
328776,"","",""
328777,"","",""
328778,"","",""
328779,"","",""
328780,"","",""
328781,"","",""
328782,"","",""
328783,"","",""
328784,"","",""
328785,"","",""
328786,"","",""
328787,"","",""
328788,"","",""
328789,"","",""
328790,"","",""
328791,"","",""
